content,clean_content,kmeans_cluster,pca_x,pca_y,hdbscan_cluster
"constantly crashes, even though I have given it all requested permissions",constantly crashes even though given requested permissions,1,-0.34427887,0.20711848,3
"All of a sudden, when I try to zoom in/out everything stops working. Cannot zoom in or out, not even move left or right. Everything just stops. Tried wiping app data. Same problem..",sudden try zoom inout everything stops working zoom even move left right everything stops tried wiping data problem,1,-0.40056825,0.12421241,3
I can't remove indicators. Tried everything. Nothing works.,remove indicators tried everything nothing works,1,-0.36055678,0.062117383,3
"It keeps returning me to apple when I switch back to the app, regardless of what symbol I was last looking at. I do not like apple. The charting is bad compared to the desktop website.",keeps returning apple switch back regardless symbol last looking like apple charting bad compared desktop website,3,-0.25568214,-0.13231705,0
"The service and usability is good, but the app is unstable. I need to restart it multiple times a day because the charts won't show up.",service usability good unstable need restart multiple times day charts show,3,-0.14538868,-0.14068666,-1
"The new update sucks, no favourites tab, no side tool bar. Need some essential tools to be easily accessible. Please fix it or we are good with the old version.",new update sucks favourites tab side tool bar need essential tools easily accessible please fix good old version,1,-0.32110164,0.11875568,3
"Love to app - clean, great lay out - but where can i close open positions? am i missing something?! 5 stars for sure if this was a feature... will modify as soon as possible if it exists but for now i unfortunately have to leave at 2 stars.",love clean great lay close open positions missing something stars sure feature modify soon possible exists unfortunately leave stars,2,-0.0051467046,0.28569046,-1
"Sometimes the app doesn't connect to the network as fast as it should and sometimes the chart doesn't load, but if it does, the analysis work perfectly",sometimes connect network fast sometimes chart load analysis work perfectly,3,-0.23998272,-0.20089284,0
"What wrong with new update, can't open 'add' functions not working, 'tools' not opening need to wait 30-40 seconds before it works 'indicators settings ' not not showing Nothing is going well with new update",wrong new update open add functions working tools opening need wait seconds works indicators settings showing nothing going well new update,1,-0.46178663,0.008979324,-1
"It is worse when using in android mobile Automatically out of the chat whenever... In my phone samsung a50 when using this app it takes more time to process and couldn't open the chart, the app is automatically stop and close...",worse using android mobile automatically chat whenever phone samsung using takes time process could open chart automatically stop close,1,-0.24521044,0.047789097,-1
Decent but it's very annoying how it continues to change my default chart to 1W even after I click my preferred length. Why every time I open a chart do I have to switch time frame back from 1W? I'm using Pro btw.,decent annoying continues change default chart w even click preferred length every time open chart switch time frame back w using pro way,3,-0.29722098,-0.41234255,-1
"This present update is kinda bad to... Sometimes e takes time to load, and when it loads e takes times to show chart... I thought it was my service provider but it's not i just open binance and it went through.. please fix it",present update kind bad sometimes e takes time load loads e takes times show chart thought service provider open binance went please fix,3,-0.2899596,-0.07722161,0
Removing features with each update. Slowly going for fully paid service. Will look out to other charting options if it does. Who pays for charting? Available for free on each broker platform.,removing features update slowly going fully paid service look charting options pays charting available free broker platform,0,0.14265527,-0.21475802,-1
Only if I could buy pro via playstore. It makes no sense why developers have not given option to purchase from here. It will help. If you can make some other arrangements other than paypal and cc kindly help. Crypto/UPI alternative until it's added here. Thanks. Update the app I'll update rating :),could buy pro via playstore makes sense developers given option purchase help make arrangements paypal cc kindly help cryptoupi alternative added thanks update update rating,2,-0.018810857,0.3514192,-1
So we now have no option to view the charts in the old layout? Dont force me to use this horrible apple format. Hott Garbage. Please put an option to have everything back at the top the way it was. Highly disappointed. Yhall going to have me ruining trades.,option view charts old layout force use horrible apple format hott garbage please put option everything back top way highly disappointed yhall going ruining trades,3,-0.14595675,-0.22536334,-1
"I have open this app . But it's loading near 1 min. Not open properly. It's lagging app Whenever I open the app, it is always loading, it never opens immediately, I have to wait for 1 minute.",open loading near min open properly lagging whenever open always loading never opens immediately wait minute,1,-0.40346438,0.06440517,-1
I decided to start of small with 20 dollars and actually ended up pushing my account to 50 dollars as soon as i hit 50 dollars everything went south you will have an amazing trading opportunity where the market is absolutely booming into a buy advantage and exactly when you put a long trade in the market stops and reverses completely making me lose all my money what is it with this as i am typing this i am loosing 8 dollars where i am not supposed to be losing anything after all my analysis,decided start small dollars actually ended pushing account dollars soon hit dollars everything went south amazing trading opportunity market absolutely booming buy advantage exactly put long trade market stops reverses completely making lose money typing loosing dollars supposed losing anything analysis,2,0.2273081,0.08801117,1
"I should have give 5 star ⭐, but for this reasons I would not until later when this option is available then I'd give 5 star. Please you guys should add option where someone can at list add his own broker linked to it like mt5/mt4. With this, one can trade directly without going back and front. All the supported Broker does not make sense please fix this. Then we can just trade with our analysis instead of head over to mt4/5 to place trade thanks.",give star reasons would later option available would give star please guys add option someone list add broker linked like mtmt one trade directly without going back front supported broker make sense please fix trade analysis instead head mt place trade thanks,2,0.19647178,0.025236672,1
"2 stars for a 15$ a month subscription, with still no unique notifications for Android, constant portrait or normal view app glitches that require a force shutdown to fix, and other random glitches that are more suitable for free applications.",stars month subscription still unique notifications android constant portrait normal view glitches require force shutdown fix random glitches suitable free applications,1,-0.3022935,0.2087571,3
"This is a useless app, even if the network is correct, it doesn't work, even if it is opened once, no Monday chart will work, better don't download it, thanks. ￼ ￼",useless even network correct work even opened monday chart work better download thanks ￼ ￼,3,-0.2735854,-0.11424903,0
The new version is not convenient and hard to use the tools.. Please change it to the old setting or put an option to both versions' layouts Hope you adjust it quick,new version convenient hard use tools please change old setting put option versions layouts hope adjust quick,1,-0.46097663,0.1108617,-1
"Used to be cool, but ads have become way too frequent and invasive. More and more features are getting locked behind a paid subscription.",used cool ads become way frequent invasive features getting locked behind paid subscription,1,-0.12740731,0.30165908,-1
"The app doesn't seem to load the full charts anymore. It used to work fine but after the last update, it stopped working. Please fix it.",seem load full charts anymore used work fine last update stopped working please fix,3,-0.42519566,-0.38728684,-1
"The app keeps failing. Cool features but when i open the charts, sometimes the charts would just be blank. Fix it please or we move to another app",keeps failing cool features open charts sometimes charts would blank fix please move another,3,-0.35491464,-0.19341965,0
Since last update the widget no longer works properly. It does not act as a shortcut to the graph any more. I just tap the asset name and nothing happens.,since last update widget longer works properly act shortcut graph tap asset name nothing happens,3,-0.42112634,-0.16445117,-1
Was a better app before the recent update. Now it is much harder to navigate between timeframes and multi chart view. Also cannot reset chart.,better recent update much harder navigate timeframes multi chart view also reset chart,3,-0.19765718,-0.3802574,-1
"Study in error problem seems to date back to 2021 acording to dates on forms with ppl having the same problem (errors when trying to access rsi, macd, ect.), charts disapear, prices are off.",study error problem seems date back acording dates forms people problem errors trying access rsi macd ect charts disapear prices,3,-0.15699397,-0.13952911,0
"Older version was better, in new version the chart scrolling feels so laggy and slow, although I have a decent device, please fix that & I will be happy to rate this app 5 star, thank you so much.",older version better new version chart scrolling feels laggy slow although decent device please fix happy rate star thank much,3,-0.29716793,-0.24779204,0
"this tool is very good. lots of thing I liked about it. giving 2 stars because they reduced many free feature. it is like, you became addicted to my tool by offering free service, now it's time to take advantage for that.",tool good lots thing liked giving stars reduced many free feature like became addicted tool offering free service time take advantage,2,0.20652995,0.33946583,-1
"Trading View platform was a good platform, but for last 1 months it's very slow and taking time to update prices 30 to 50 sec ..Now, today it's 2 hrs behind actual price...very bad experience..was thinking to upgrade my plan ...but after facing these problems I am changing my mind...",trading view platform good platform last months slow taking time update prices sec today hrs behind actual pricevery bad experiencewas thinking upgrade plan facing problems changing mind,0,0.31969917,-0.05599569,-1
"Your developers fixed what I complained about, well done! Now I have another suggestion, the refresh symbol on your widget(2x2) is so small that 9/10 times you miss it and it opens up the chart for selected pair. Samsung S22 UI 6.1",developers fixed complained well done another suggestion refresh symbol widgetx small times miss opens chart selected pair samsung ui,3,-0.3567223,-0.32136095,0
"What's happening with the entry in paper trading..?? I took my entry on 1.06678 and its showing my entry on 1.06688... The place im going to have profit,I'm having loses their... Please something do about it...its a good app for viewing the charts but this issue should be resolved..",happening entry paper trading took entry showing entry place going profiti loses please something itits good viewing charts issue resolved,3,0.038365804,-0.15483905,-1
Bring back the previous mobile version interface with all the tools on left side. The new one is unnecessarily complicated and slow to use.,bring back previous mobile version interface tools left side new one unnecessarily complicated slow use,1,-0.32309565,0.23977081,3
"after the update the cache is way bigger, like way way bigger. and most of the times the chart lagging so bad i need to wait for a couple of minutes until the chart shows",update cache way bigger like way way bigger times chart lagging bad need wait couple minutes chart shows,3,-0.3819505,-0.23566724,-1
Too bad the free version is being slowly reduced to becoming useless with most features becoming part of premium. Will look for an alternative. This is disappointing.,bad free version slowly reduced becoming useless features becoming part premium look alternative disappointing,2,-0.08994014,0.37989435,-1
My problem is I can't make an annual plan or take advantage of the Black Friday specials for example. Simply this options don't exist on the Android European app. What I am saying is that I can only pay by month and no offers actually work for my region. Ever.,problem make annual plan take advantage black friday specials example simply options exist android european saying pay month offers actually work region ever,1,-0.16597407,0.2522029,3
"Where is the ""+"" and ""-"" lens icon located. Charts takes it own time to load. For God sake please update with the older version. That's more than sufficient.",lens icon located charts takes time load god sake please update older version sufficient,3,-0.38381684,-0.2840777,-1
"After the update, i lost all my drawings n indicators. Also i want my old settings as all toolbars on left. Dont find such option to restore my old settings. So deleted the app as its of no use to me now.",update lost drawings n indicators also want old settings toolbars left find option restore old settings deleted use,1,-0.35476962,0.041709825,-1
I love the app but when a exit the app it will not load again to my account. it will require to clear data and log in again. it very annoying because sometimes Just need to excess my analysis so fast. what could be the solution to this?,love exit load account require clear data log annoying sometimes need excess analysis fast could solution,2,-0.06972987,0.1090624,-1
"The app is mostly good except for a few issues 1)3 indicators and one alarm in the free version is too less. 2)Also no data for USDINR, EURINR and JPYINR from NSE 3) Uses lot of battery and overheats the mobile",mostly good except issues indicators one alarm free version less also data usdinr eurinr jpyinr nse uses lot battery overheats mobile,2,0.08807314,0.29790115,2
I am trying to subscribe pro membership but failed. I am asked to verify my number but when ever i entered the number. tradingwiew denoid and replied that this number is already in use. Even though i have never ever registered any of my number with this plateform. Now what would be the solution of this problem?,trying subscribe pro membership failed asked verify number ever entered number tradingwiew denoid replied number already use even though never ever registered number plateform would solution problem,1,-0.13933553,0.27841583,3
"Very dissapointed performance, the upgrade lately causing the app hang at start up and unable to load chart all the time, please fix this issue asap. I am a paid subscriber.",dissapointed performance upgrade lately causing hang start unable load chart time please fix issue soon possible paid subscriber,3,-0.34586394,-0.103825666,-1
"App doesn't always work. Laggy, doesn't load. Imagine you go to close or open a trade and the app doesn't load. 2 star until it gets fixed.",always work laggy load imagine go close open trade load star gets fixed,1,-0.17344972,0.024343822,-1
Great tool but chart loading is very slow.,great tool chart loading slow,3,-0.2522615,-0.356593,0
"Please create a ""saved searches"" feature in the ideas section so its easier to quickly lookup currency pairs etc.. its annoying having to manually search up.",please create saved searches feature ideas section easier quickly lookup currency pairs etc annoying manually search,2,0.098314464,0.15186714,-1
This app is a nightmare to use on phone... To make matters worse the settings from desktop don't even sync with the app... Sticking with the desktop version,nightmare use phone make matters worse settings desktop even sync sticking desktop version,1,-0.41098142,0.27980402,-1
"Indicators, settings and much much more do not load (i hava a zflip 4, not a hold phone). Very good on pc, rubbish app on android. Fix or you will lose costumers",indicators settings much much load hava zflip hold phone good pc rubbish android fix lose costumers,1,-0.19707856,0.2657132,-1
"The only problem is the chart doesn't display very well scrolling through the chat is very bad plus you can't zoom in and out of the chart properly and this makes me to not see price action property , plus I can't link my broker to this app",problem chart display well scrolling chat bad plus zoom chart properly makes see price action property plus link broker,3,-0.18954234,-0.37144262,-1
"Very greedy devs, slowly restricting free version features and increasing subscription price, ironic from a company which relies on open source and its motto is to make trading better for everyone. 2 indicators is despicable, this app will be stomped out when a competitor comes.",greedy devs slowly restricting free version features increasing subscription price ironic company relies open source motto make trading better everyone indicators despicable stomped competitor comes,2,0.07712011,0.24111114,2
"In new update, this new pop-up annoys everytime I click on any ticks, so basically 2 clicks to open a detailed chart pattern. Old ux was good.",new update new popup annoys everytime click ticks basically clicks open detailed chart pattern old ux good,3,-0.32974675,-0.17313665,0
It's Just awesome but become very slow.. Not able to load the charts property... Hanging issue is there...Developer need to focus its should run smoother... Waiting for latest updates,awesome become slow able load charts property hanging issue theredeveloper need focus run smoother waiting latest updates,3,-0.3640876,-0.1901312,-1
"I don't think this update is proper, my watchlist, ideas, news are all displaying but my chart is not displaying even after changing of network still not displaying. Pls something should be done.",think update proper watchlist ideas news displaying chart displaying even changing network still displaying pls something done,3,-0.27413836,-0.08209,0
"After update UI has improved but application has become very unresponsive, it takes a lot of time to refresh and it freezes while applying alerts on indicators.",update ui improved application become unresponsive takes lot time refresh freezes applying alerts indicators,1,-0.41653955,0.09853765,3
On my Android I Lost ability to replay or play my ideas when I updated the app. It does not work on landscape mode or portrait. This upgrade was a major downgrade for me.,android lost ability replay play ideas updated work landscape mode portrait upgrade major downgrade,1,-0.40403745,0.28655043,-1
Ok way to watch the market was a subscriber but no easy way to manage watch lists and keep them in order and it's often very difficult to manipulate the charts.,ok way watch market subscriber easy way manage watch lists keep order often difficult manipulate charts,0,0.33705452,-0.08012236,-1
In each update of trading view for free version you are cutting down' on the features. Previously you made the pattern as paid version Now you reduced the indicator from 3 to 2. If you want to make it paid version can you reduce the cost for India people as it is too costly on a monthly basis. Can you bring it down to 250 / 300 INR on monthly basis?,update trading view free version cutting features previously made pattern paid version reduced indicator want make paid version reduce cost india people costly monthly basis bring inr monthly basis,2,0.24848881,0.17683497,-1
App is very frequently crashing since last two days... Using on Moto G73 5g,frequently crashing since last two days using moto g g,1,-0.3209452,0.16781214,3
Enjoyed the functionality and layout the previous update on my mobile/tablet. The new one has things located deeper than needed and access to symbols has disappeared.,enjoyed functionality layout previous update mobiletablet new one things located deeper needed access symbols disappeared,1,-0.31744042,0.11769151,3
"Chart view ..old one was good new updated version is not good because all options are at bottom of the chart ...it will be much better if you provide an option for changing the view of chart ..,",chart view old one good new updated version good options bottom chart much better provide option changing view chart,3,-0.06326994,-0.36689523,-1
"Annoying app with lots of adverts!!!! I lost momentum on sale because of adverts coming on the screen .....s...it.....after they responded to my review, I cannot use any indicators because I need yo pay subscription....that's bad",annoying lots adverts lost momentum sale adverts coming screen sitafter responded review use indicators need yo pay subscriptionthat bad,2,-0.03714389,0.26915812,2
"The app is considered to be one of the best in the world overall and has helped a lot of traders, but lets be serious u want to charge at least 15$ /month so we can view RSI and ATR which are one of the most basic tools related to trading ??????",considered one best world overall helped lot traders let us serious want charge least month view rsi atr one basic tools related trading,0,0.4774503,-0.0011063422,1
The price scale are not able to be change or adjusted occasionally. Happens on my android and also iOS apps. And its quite annoying.,price scale able change adjusted occasionally happens android also ios apps quite annoying,1,-0.24462979,0.10160244,-1
"i like the app , i really do but they reduced the ability to add indicators from 3 to 2 for the free plans 😟 , if i could i would subscribe but I can't right now why you reduced !!! 😟",like really reduced ability add indicators free plans could would subscribe right reduced,2,0.15675081,0.21190932,-1
After app update. It itakes time to update the trading price. I used to get a notification that there is error from jio service provider. I called the cc but they say there is such issue.,update itakes time update trading price used get notification error jio service provider called cc say issue,1,-0.16357276,0.04769846,-1
"This was The best app in it's own kind, but after The last update, It won't even Load and open The chart!! I restarted it and Cleared The data and everything...NOTHING WORKS!!",best kind last update even load open chart restarted cleared data everythingnothing works,3,-0.36022866,-0.3376971,0
Newest updated version 29/11/23 run slower than the previous version. No good enough. Always delay when goto the object setting and template.,newest updated version run slower previous version good enough always delay goto object setting template,1,-0.46283275,0.12742178,-1
Sensex chart not working in real time. It show 10 mins after the chart process and not showing volume indicator in the sensex chart. I was updated the application also.,sensex chart working real time show mins chart process showing volume indicator sensex chart updated application also,3,-0.014763156,-0.2763667,-1
Old chart layout is user friendly.the new chart layout is more hag and lag. Not easy to use.And favorite tool are not show on screen.old vision UI is batter than new one.,old chart layout user friendlythe new chart layout hag lag easy useand favorite tool show screenold vision ui batter new one,3,-0.19632353,-0.32259923,0
"It worked fine the last couple of months. Since the new update, cant access the charts anymore ""Sorry, an error has occurred"", says. Any explainable reason for this?",worked fine last couple months since new update access charts anymore sorry error occurred says explainable reason,3,-0.35007226,-0.27281162,0
"I think tradingview is recently a bad and weak platform for free users because first it is usually does work well and second, it doesn't support bingx broker's anymore.The charts of tradingview is so different from bingx charts and it is so much harmful thing for us.please solve this problem.Thanks",think tradingview recently bad weak platform free users first usually work well second support bingx brokers anymorethe charts tradingview different bingx charts much harmful thing usplease solve problemthanks,3,-0.041571897,-0.31832772,-1
after purchasing pro + membership alerts stop working . charts work fine. and I can't send a support ticket through the app because it says server error... please help? my login uses this Gmail account. thanks,purchasing pro membership alerts stop working charts work fine send support ticket says server error please help login uses gmail account thanks,1,-0.2721481,0.026805345,-1
The new update is very difficult to use every time you have to draw something you have to go the options the previous one with floating pannel is really good. Fix it,new update difficult use every time draw something go options previous one floating pannel really good fix,1,-0.43856767,-0.030644875,-1
Regret to say that the latest update is not user friendly at all..and I cant switch to the old toolbar view in the chart settings.. the option is no longer available.. please make the option available again..tq,regret say latest update user friendly alland switch old toolbar view chart settings option longer available please make option available againtq,3,-0.2652814,-0.33680373,0
"Good app, only issue is that when I use the app and exit it, it doesn't load again until I clear data. That is time consuming and very ineffective. Please fix!",good issue use exit load clear data time consuming ineffective please fix,1,-0.42145732,0.0502483,-1
"Hi , kinda sad. I can't cancel my subscription man. And the email Id is my ex company id. I have try so many times. Now no access to the id. Still the payment on going keep charging me thru my digi. Who can help me on this",hi kind sad cancel subscription man email id ex company id try many times access id still payment going keep charging thru digi help,1,-0.18223244,0.31028104,-1
I won't able to open the App. It's is showing unable to connect. While opening tradingview website it is showing 403 error. Please Help me how to fix it.,able open showing unable connect opening tradingview website showing error please help fix,1,-0.12834974,0.015797094,-1
The app is working fine all this time but I noticed it stopped responding a few times today and restarting the phone doesn't solve the issue.,working fine time noticed stopped responding times today restarting phone solve issue,1,-0.41519335,0.17150083,3
"Everything is perfect, but the stupid ads you guys pop up almost everytime is making some functions hang. Please fix it",everything perfect stupid ads guys pop almost everytime making functions hang please fix,1,-0.32907194,0.15359245,3
"Didn't like the latest update, the old UI is very handy and comfortable . This new tool bar location is very uncomfortable. This update is ruining my experience.And please don't try this with web..",like latest update old ui handy comfortable new tool bar location uncomfortable update ruining experienceand please try web,1,-0.2317735,0.28213713,-1
It's been really bad after the update charts don't load fast trade opportunities are at times missed the bug is just too much Kindly help return the apps efficiency.,really bad update charts load fast trade opportunities times missed bug much kindly help return apps efficiency,3,-0.2605231,-0.33656177,0
"I am unhappy because.. to have some features requires a sign-up.so you sign up. fine. no problem. then you try to like or post on the boards..then it say you must verify your number first to do so to ""limit spam posts"". when you verified your number and try to finally post that thank you comment you have been hoping to post.. it tells you no.. you still cant do anything..you first have to go to another section of the site to write on blogs and god knows what. i hate this kind of bait and switch.",unhappy features requires signupso sign fine problem try like post boardsthen say must verify number first limit spam posts verified number try finally post thank comment hoping post tells still anythingyou first go another section site write blogs god knows hate kind bait switch,1,-0.16204025,0.3932374,-1
"The glitches are becoming disturbing, I have to close the application multiple times. This often occurs when I rotate the screen",glitches becoming disturbing close application multiple times often occurs rotate screen,1,-0.41027853,0.13798515,3
"the app is perfect but with the latest update it takes a whole minute for a new chart to show the analysis and any positions, (I have an high end phone)",perfect latest update takes whole minute new chart show analysis positions high end phone,3,-0.22932585,-0.10669132,0
The app is not working properly with my android 8.1 version. When i use it to see the charts suddenly screen got unstable and start Flickr ing . Plzz fix this for old model mobile users.,working properly android version use see charts suddenly screen got unstable start flickr ing plzz fix old model mobile users,1,-0.38040343,-0.01947584,-1
"Please remove the bottom bar in chart landscape mode, previously it was good, now it's taking too much space and it's very annoying. Please do something about it",please remove bottom bar chart landscape mode previously good taking much space annoying please something,3,-0.30446917,-0.1312862,0
Its is a good app... but it doesnt work properly in phone... likee it doesnt open in my phonee...! It shows only the loading icon and cannot load it even after 10 min.,good work properly phone likee open phonee shows loading icon load even min,1,-0.37269646,0.226038,3
Last update is causing the charts to constantly flicker and turn completely grey overlaying on top of everything shown in the chart. Please investigate asap.,last update causing charts constantly flicker turn completely grey overlaying top everything shown chart please investigate soon possible,3,-0.41257694,-0.38876158,-1
"Very good app for simple analysis. After my recent upload, fixed range volume profile tool not working properly....my request to resolve this issue on priority basis.",good simple analysis recent upload fixed range volume profile tool working properlymy request resolve issue priority basis,1,-0.13610786,0.14449872,-1
"Cumbersome and unnecessarily overcomplicated, looks and feels nothing alike the web experience. It's a phone, please update the design language to fit this.",cumbersome unnecessarily overcomplicated looks feels nothing alike web experience phone please update design language fit,2,-0.08147415,0.42435592,-1
"After Update, whenever I input text on chart.. for example I type ENTRY HERE, the ""Text"" word keep showing on top of my text input and cover it. Please fix it",update whenever input text chart example type entry text word keep showing top text input cover please fix,3,-0.28163853,-0.22081919,0
It is very good app but from last update it reduces the screen size due to the watchlist bar. The last version is far better.,good last update reduces screen size due watchlist bar last version far better,1,-0.4328701,0.017135972,-1
"One of the best app turn into worst app from last sum day given 2 star as it's now no use in live market.blinking each sec., taking time to refresh, during trade it's difficult to execute proper trade.. As you know option is quick and fast. You have to solve it immediately.",one best turn worst last sum day given star use live marketblinking sec taking time refresh trade difficult execute proper trade know option quick fast solve immediately,2,0.102183394,-0.025672672,-1
it would be better if we can connect trading view with broker app. For example if we take trade here on furture chart here it would be executed in broker app. And one more thing is it possible to view options trading also in trading view same like entre Sl & trarget we do in paper trade here. Over all what we do here executed in broker app that kind of connection or link. As the same features is provided by fters app but issue with fyers is not having new indicators.,would better connect trading view broker example take trade furture chart would executed broker one thing possible view options trading also trading view like entre sl trarget paper trade executed broker kind connection link features provided fters issue fyers new indicators,0,0.41505742,-0.11963305,1
Your app is getting pathetic day by day. So we can't add more than 30 symbols in the list in the free version huh? Don't force paid plans down our throats. I'm starting to look for replacements. To hell with your app.,getting pathetic day day add symbols list free version huh force paid plans throats starting look replacements hell,2,-0.052118033,0.13828517,-1
Charts are hard to adjust even on mobile screen pro version are a little toward expensive and lack of 2/4/5/10 min time frame no scanner for option backtesting of option is not availabe still the plann are expensive,charts hard adjust even mobile screen pro version little toward expensive lack min time frame scanner option backtesting option availabe still plann expensive,0,0.1989441,-0.07623499,-1
Old format of trading view is much easier or better to understand for beginners and now app has more show off which does not need. Like a double chart,old format trading view much easier better understand beginners show need like double chart,0,0.25040856,-0.24937332,-1
Messy operation very inconsistent experience. Delay loading different time frames or it won't load at all and if it does the chart is completely out of format,messy operation inconsistent experience delay loading different time frames load chart completely format,3,-0.25752807,-0.27775922,0
Finally an app for Android. The app is functional but it's very limited. I would have liked to see an Ideas tab for browsing other users' charts.,finally android functional limited would liked see ideas tab browsing users charts,3,-0.0048274817,-0.058770563,-1
"Good app, but crash in random moments.",good crash random moments,1,-0.0954047,0.192629,-1
crashes too much,crashes much,1,-0.2975011,0.22998336,-1
working very slow,working slow,1,-0.21612492,0.1610041,-1
provide heikin ashi candle stick in comparing charts.,provide heikin ashi candle stick comparing charts,3,0.043268275,-0.17485379,-1
"I love trading view so much. But I have an issue ,whenever I want to pay for the upgraded plan it declines my card and I keep getting debits. Pleaae how can this issue be solve and I be refunded",love trading view much issue whenever want pay upgraded plan declines card keep getting debits pleaae issue solve refunded,1,-0.12411631,0.14155369,3
"Your developers should be able to integrate sound alert option. I got to know the feature was available before, why was it removed then? You have to do better, your customers are paying awesomely for this service.",developers able integrate sound alert option got know feature available removed better customers paying awesomely service,2,-0.09347726,0.33194342,-1
"It used to work great for me, but now when I press the button to get indicators nothing happens. So now I can't compare RSI on the chart.",used work great press button get indicators nothing happens compare rsi chart,1,-0.1596771,-0.02469631,-1
this app is not working is my phone,working phone,1,-0.1535832,0.38268107,-1
"Initially this was an amazing platform, until they made the decision to go from 3 indicators to 2 for the free plan. In all honesty this restricts any new traders from entering or hobbiest like myself. This is definitely a way to force people to get the pro plan and i just think overall people will be looking into other alternatives or someone will be making a new alternative hopefully.",initially amazing platform made decision go indicators free plan honesty restricts new traders entering hobbiest like definitely way force people get pro plan think overall people looking alternatives someone making new alternative hopefully,2,0.34915087,0.146809,-1
"Great universal app, but they severely monetizing by limiting the indicators to just 2, earlier 3(forces us to leave either vol or overlay false ones) which was great to use with limitation of ads, but this 2 nos restriction force us to use other viable options",great universal severely monetizing limiting indicators earlier forces us leave either vol overlay false ones great use limitation ads nos restriction force us use viable options,2,0.08889005,0.17836973,-1
"Getting worse after update, laggy, Many function not work, blank page in menu's, cannot setup alert because the menu not show up after click alert management. Nothing happen after click add alert",getting worse update laggy many function work blank page menus setup alert menu show click alert management nothing happen click add alert,1,-0.43162352,0.10908567,-1
New version is difficult to use. Old version's tool bar very easy and fast to use. I am not like new version bottom toolbar .,new version difficult use old versions tool bar easy fast use like new version bottom toolbar,1,-0.25565714,0.1583331,-1
"I love trading view but their app runs so slowly, it's an inconvenience to use. I wish I could give it 5 stars, but they really need to optimize the app.",love trading view runs slowly inconvenience use wish could give stars really need optimize,2,0.0067696325,0.08363126,-1
I just newly opened a new acct and I want to subscribe annually but it's only showing monthly on the app but on the website it's showing annually. why is that so???,newly opened new account want subscribe annually showing monthly website showing annually,2,0.039166078,0.19871098,2
"Very good platform for trade,very helpful and friendly app. Tradingview is a part of trading for all traders. But on every update it's making worst and complicated.",good platform tradevery helpful friendly tradingview part trading traders every update making worst complicated,0,0.39963892,0.067063294,1
App doesn't run smoothly.. Cant open chart,run smoothly open chart,3,-0.10009323,-0.38390136,-1
Upper menu opt out. I cannot see 2h or 4h frequency buttons. I don't like the latest update. How can it get back to previous version?,upper menu opt see h h frequency buttons like latest update get back previous version,1,-0.3823408,0.07948491,3
"Please, try adding USDT (TRC20) to your payment option....and you will have for sure alot of premium upgraded accounts. Why can't I subscribe for a yearly plan on the mobile app? Please make an option for a yearly plan on the mobile app.",please try adding usdt trc payment optionand sure alot premium upgraded accounts subscribe yearly plan mobile please make option yearly plan mobile,1,-0.11233475,0.24234872,-1
We need to be able to lock the watchlists and the items in them. I'm constantly deleting them by accident by unintentionally swiping left.,need able lock watchlists items constantly deleting accident unintentionally swiping left,1,-0.17452784,0.24310271,3
"Atleast give us the option to choose which interface we want to use, rather than force us to getting used to new one. Trading is already difficult and you all made it worse. Thanks",atleast give us option choose interface want use rather force us getting used new one trading already difficult made worse thanks,2,0.01855098,0.16449764,-1
Just wondering what is betamobile errors? Is this one of you products? Because the information I can find is that it's one of your products that automatically installs on one's mobile device. Can you please clarify of this is true? Thanks,wondering betamobile errors one products information find one products automatically installs ones mobile device please clarify true thanks,1,-0.20679982,0.38857847,-1
Not easy to access and use Financial. It navigates away from Financial when you click back on the phone and you need a few clicks to get back.,easy access use financial navigates away financial click back phone need clicks get back,2,-0.0038271178,0.32365242,-1
"yes tradingview is the best and best platform for the traders but now it charges money for adding watchlist and adding symbols on the watchlist, but they need to think about the traders , i mean learners they cant afford these premium plans , please dont do this",yes tradingview best best platform traders charges money adding watchlist adding symbols watchlist need think traders mean learners afford premium plans please,0,0.50562376,-0.027477756,-1
Hey how come the new update can't show the favorite interval all on screen? So bad I have to click many times to switch different interval? Change it back please,hey come new update show favorite interval screen bad click many times switch different interval change back please,1,-0.40993878,-0.026839647,-1
"Can you please fix the constant pop ups asking to join a trading view plan. The arrow to close is so small, 9 times out of 10 you end up opening up your sign up page. If I click close I should not keep getting asked to join a plan again and again. Please sort this out.",please fix constant pop ups asking join trading view plan arrow close small times end opening sign page click close keep getting asked join plan please sort,1,-0.20126738,0.08554626,-1
When I was trying to figure out what signed me out of my Google account I discovered the said app was not accessible on my play store installed apps list. I could not uninstall. I used Easy Uninstaller to remove it,trying figure signed google account discovered said accessible play store installed apps list could uninstall used easy uninstaller remove,1,-0.23218913,0.28687206,-1
Back testing in a ALL timeframes should be made free. There are many other ways you(trading view)can make money from us. Back testing in all timeframes is meant to be free for all.,back testing timeframes made free many ways youtrading viewcan make money us back testing timeframes meant free,2,0.16500139,0.124420084,1
constant WebView errors all the time! frustrating that they can't fix it now that it's been going on at least a year or so,constant webview errors time frustrating fix going least year,1,-0.33287072,0.12564428,3
"There is a bug in the app, while trying to activate the cross hair a portion of the screen turns grey. Please get if fixed",bug trying activate cross hair portion screen turns grey please get fixed,1,-0.39924005,0.16344315,3
